ccode,ctryname,year,illtreatment,scarring,stealth,RstrctAccess,wdi_gdpc,wdi_pop,civilwar,parcomp,parreg,NatlElec,protest,protesterviolence,region,democ,autoc,polity2
2,United States of America,1995,54,28,49,1,33849.4637673874,266278000,0,5. competitive,5. regulated,0,,,,10,0,10
2,United States of America,1996,38,25,45,1,34711.0150902025,269394000,0,5. competitive,5. regulated,0,,,,10,0,10
2,United States of America,1997,56,45,75,1,35855.4477795904,272657000,0,5. competitive,5. regulated,0,,,,10,0,10
2,United States of America,1998,55,36,71,1,36935.3485368457,275854000,0,5. competitive,5. regulated,1,,,,10,0,10
2,United States of America,1999,25,23,38,1,38152.8450346995,279040000,0,5. competitive,5. regulated,0,,,,10,0,10
2,United States of America,2000,15,13,14,1,39122.4141157652,282172000,0,5. competitive,5. regulated,0,,,,10,0,10
2,United States of America,2001,19,12,18,1,39016.9178493701,285082000,0,5. competitive,5. regulated,0,,,,10,0,10
2,United States of America,2002,28,18,25,1,39271.2875967333,287804000,0,5. competitive,5. regulated,1,,,,10,0,10
2,United States of America,2003,35,29,32,1,39912.2002854543,290326000,0,5. competitive,5. regulated,0,,,,10,0,10
2,United States of America,2004,43,22,35,1,40984.9477735834,293046000,0,5. competitive,5. regulated,0,,,,10,0,10
2,United States of America,2005,35,18,31,0,41832.6504511759,295561000,,5. competitive,5. regulated,0,,,,10,0,10
20,Canada,1995,2,1,0,0,27792.2086673705,29354000,0,5. competitive,5. regulated,0,2,1,3,10,0,10
20,Canada,1996,1,0,0,0,27939.5270472683,29671900,0,5. competitive,5. regulated,0,1,0,3,10,0,10
20,,1997,,,,,,,,,,,2,0,3,10,0,10
20,,1998,,,,,,,,,,,0,0,3,10,0,10
20,,1999,,,,,,,,,,,0,0,3,10,0,10
20,Canada,2000,4,1,0,0,32463.3430263767,30769700,0,5. competitive,5. regulated,1,4,2,3,10,0,10
20,Canada,2001,5,0,0,0,32710.532371159,31081900,0,5. competitive,5. regulated,0,0,0,3,10,0,10
20,Canada,2002,1,2,1,0,33366.4725608714,31362000,0,5. competitive,5. regulated,0,0,0,3,10,0,10
20,Canada,2003,1,4,4,0,33657.1423156301,31676000,0,5. competitive,5. regulated,0,1,1,3,10,0,10
20,Canada,2004,2,2,5,0,34361.1965018553,31995000,0,5. competitive,5. regulated,1,0,0,3,10,0,10
20,Canada,2005,2,1,1,0,35002.3380963082,32312000,,5. competitive,5. regulated,0,2,1,3,10,0,10
31,,1995,,,,,,,,,,,,,,,,
31,,1996,,,,,,,,,,,,,,,,
31,,1997,,,,,,,,,,,,,,,,
31,,1998,,,,,,,,,,,,,,,,
31,,1999,,,,,,,,,,,,,,,,
31,,2000,,,,,,,,,,,,,,,,
31,,2001,,,,,,,,,,,,,,,,
31,,2002,,,,,,,,,,,,,,,,
31,,2003,,,,,,,,,,,,,,,,
31,,2004,,,,,,,,,,,,,,,,
31,,2005,,,,,,,,,,,,,,,,
40,Cuba,1995,13,11,6,1,,10910121,0,1. repressed,4. restricted,0,0,0,3,0,7,-7
40,Cuba,1996,13,8,10,1,,10954959,0,1. repressed,4. restricted,0,0,0,3,0,7,-7
40,Cuba,1997,19,15,12,1,,10993809,0,1. repressed,4. restricted,0,0,0,3,0,7,-7
40,Cuba,1998,19,10,12,1,,11027829,0,1. repressed,4. restricted,1,0,0,3,0,7,-7
40,Cuba,1999,17,12,14,1,,11058483,0,1. repressed,4. restricted,0,1,0,3,0,7,-7
40,Cuba,2000,11,5,10,1,,11086832,0,1. repressed,4. restricted,0,0,0,3,0,7,-7
40,Cuba,2001,10,5,6,1,,11113666,0,1. repressed,4. restricted,0,0,0,3,0,7,-7
40,Cuba,2002,7,11,6,1,,11138855,0,1. repressed,4. restricted,0,0,0,3,0,7,-7
40,Cuba,2003,17,5,13,1,,11161419,0,1. repressed,4. restricted,1,0,0,3,0,7,-7
40,Cuba,2004,16,5,11,1,,11179849,0,1. repressed,4. restricted,0,0,0,3,0,7,-7
40,Cuba,2005,1,0,1,0,,11193192,,1. repressed,4. restricted,0,0,0,3,0,7,-7
41,Haiti,1995,1,3,0,0,1104.4115904593,7860725,0,3. factional,2. multiple identity,1,2,1,3,7,0,7
41,Haiti,1996,7,6,3,0,1127.704359974,8016832,0,3. factional,2. multiple identity,0,1,0,3,7,0,7
41,Haiti,1997,1,8,0,0,1135.8436369777,8174788,0,3. factional,2. multiple identity,1,4,3,3,7,0,7
41,Haiti,1998,2,5,1,0,1138.5406674876,8333514.999999999,0,3. factional,2. multiple identity,0,3,3,3,7,0,7
41,Haiti,1999,1,6,1,0,1147.662067279,8491550,0,,,0,6,5,3,-88,-88,2
41,,2000,,,,,,,,,,,4,4,3,1,3,-2
41,,2001,,,,,,,,,,,1,0,3,1,3,-2
41,Haiti,2002,0,1,0,0,1083.5981764065,8954225,0,3. factional,2. multiple identity,0,4,2,3,1,3,-2
41,Haiti,2003,1,3,0,0,1069.4592976264,9105487,0,3. factional,2. multiple identity,0,2,1,3,1,3,-2
41,Haiti,2004,2,3,1,0,1014.9260353616,9257096,0,,,0,8,2,3,-88,-88,0
41,Haiti,2005,0,1,0,0,1016.4051281402,9409991,,,,0,2,0,3,-88,-88,3
42,Dominican Republic,1995,2,4,1,0,4382.6964331349,8123665,0,3. factional,2. multiple identity,0,6,6,3,5,0,5
42,Dominican Republic,1996,2,2,2,0,4613.2250197707,8268093.999999999,0,4. transitional,2. multiple identity,1,3,1,3,8,0,8
42,Dominican Republic,1997,2,1,2,0,4898.418312449,8409983,0,4. transitional,2. multiple identity,0,5,4,3,8,0,8
42,Dominican Republic,1998,1,1,1,0,5155.8983760799,8550144,0,4. transitional,2. multiple identity,1,4,4,3,8,0,8
42,Dominican Republic,1999,1,0,0,0,5413.7108542122,8689797,0,4. transitional,2. multiple identity,0,2,1,3,8,0,8
42,Dominican Republic,2000,2,2,0,0,5629.2306767115,8829829,0,4. transitional,2. multiple identity,1,1,1,3,8,0,8
42,Dominican Republic,2001,0,2,0,0,5641.2824169851,8970376,0,4. transitional,2. multiple identity,0,3,0,3,8,0,8
42,,2002,,,,,,,,,,,1,1,3,8,0,8
42,Dominican Republic,2003,1,1,1,0,5771.4748482339,9252034,0,4. transitional,2. multiple identity,0,2,2,3,8,0,8
42,Dominican Republic,2004,0,1,0,0,5759.5211752191,9392871,0,4. transitional,2. multiple identity,1,1,1,3,8,0,8
42,,2005,,,,,,,,,,,0,0,3,8,0,8
51,Jamaica,1995,1,2,0,0,6938.8918962089,2480000,0,4. transitional,2. multiple identity,0,0,0,3,9,0,9
51,Jamaica,1996,0,1,0,0,6848.3685000081,2509923.42512675,0,4. transitional,2. multiple identity,0,1,0,3,9,0,9
51,Jamaica,1997,5,5,1,0,6705.7567951508,2534068.675075717,0,4. transitional,2. multiple identity,1,0,0,3,9,0,9
51,Jamaica,1998,0,1,1,0,6491.0319874595,2556780.051158097,0,4. transitional,2. multiple identity,0,1,0,3,9,0,9
51,Jamaica,1999,2,2,0,0,6514.4248214365,2574289.364077007,0,4. transitional,2. multiple identity,0,2,2,3,9,0,9
51,Jamaica,2000,2,7,4,0,6533.3467371387,2589388.55137656,0,4. transitional,2. multiple identity,0,0,0,3,9,0,9
51,Jamaica,2001,12,13,1,0,6582.0696046604,2604788.619062975,0,4. transitional,2. multiple identity,0,1,0,3,9,0,9
51,Jamaica,2002,1,4,0,0,6613.6799348808,2617495.224446455,0,4. transitional,2. multiple identity,1,1,0,3,9,0,9
51,Jamaica,2003,0,1,0,0,6924.8114275147,2625700,0,4. transitional,2. multiple identity,0,5,4,3,9,0,9
51,Jamaica,2004,1,3,0,0,6988.2561331465,2638100,0,4. transitional,2. multiple identity,0,2,2,3,9,0,9
51,Jamaica,2005,0,1,0,0,7027.4444450914,2650400,,4. transitional,2. multiple identity,0,2,0,3,9,0,9
52,Trinidad and Tobago,1995,2,3,1,0,10623.6902646562,1264623,0,4. transitional,2. multiple identity,1,,,,9,0,9
52,,1996,,,,,,,,,,,,,,9,0,9
52,,1997,,,,,,,,,,,,,,10,0,10
52,,1998,,,,,,,,,,,,,,10,0,10
52,Trinidad and Tobago,1999,1,5,2,0,12508.8227786012,1289934,0,5. competitive,5. regulated,0,,,,10,0,10
52,Trinidad and Tobago,2000,4,5,2,0,13223.1522403286,1295100,0,5. competitive,5. regulated,1,,,,10,0,10
52,Trinidad and Tobago,2001,2,3,3,0,13712.7223849214,1299999,0,5. competitive,5. regulated,1,,,,10,0,10
52,Trinidad and Tobago,2002,3,4,2,0,14759.0983862774,1304624,0,5. competitive,5. regulated,1,,,,10,0,10
52,Trinidad and Tobago,2003,0,3,1,0,16831.4320133214,1309114,0,5. competitive,5. regulated,0,,,,10,0,10
52,Trinidad and Tobago,2004,2,1,0,0,18098.6257119513,1313634,0,5. competitive,5. regulated,0,,,,10,0,10
52,Trinidad and Tobago,2005,0,2,0,0,19008.4339477146,1318300,,5. competitive,5. regulated,0,,,,10,0,10
53,,1995,,,,,,,,,,,,,,,,
53,,1996,,,,,,,,,,,,,,,,
53,,1997,,,,,,,,,,,,,,,,
53,,1998,,,,,,,,,,,,,,,,
53,,1999,,,,,,,,,,,,,,,,
53,,2000,,,,,,,,,,,,,,,,
53,,2001,,,,,,,,,,,,,,,,
53,,2002,,,,,,,,,,,,,,,,
53,,2003,,,,,,,,,,,,,,,,
53,,2004,,,,,,,,,,,,,,,,
53,,2005,,,,,,,,,,,,,,,,
54,,1995,,,,,,,,,,,,,,,,
54,,1996,,,,,,,,,,,,,,,,
54,,1997,,,,,,,,,,,,,,,,
54,,1998,,,,,,,,,,,,,,,,
54,,1999,,,,,,,,,,,,,,,,
54,,2000,,,,,,,,,,,,,,,,
54,,2001,,,,,,,,,,,,,,,,
54,,2002,,,,,,,,,,,,,,,,
54,,2003,,,,,,,,,,,,,,,,
54,,2004,,,,,,,,,,,,,,,,
54,,2005,,,,,,,,,,,,,,,,
55,,1995,,,,,,,,,,,,,,,,
55,,1996,,,,,,,,,,,,,,,,
55,,1997,,,,,,,,,,,,,,,,
55,,1998,,,,,,,,,,,,,,,,
55,,1999,,,,,,,,,,,,,,,,
55,,2000,,,,,,,,,,,,,,,,
55,,2001,,,,,,,,,,,,,,,,
55,,2002,,,,,,,,,,,,,,,,
55,,2003,,,,,,,,,,,,,,,,
55,,2004,,,,,,,,,,,,,,,,
55,,2005,,,,,,,,,,,,,,,,
56,,1995,,,,,,,,,,,,,,,,
56,,1996,,,,,,,,,,,,,,,,
56,,1997,,,,,,,,,,,,,,,,
56,,1998,,,,,,,,,,,,,,,,
56,,1999,,,,,,,,,,,,,,,,
56,,2000,,,,,,,,,,,,,,,,
56,,2001,,,,,,,,,,,,,,,,
56,,2002,,,,,,,,,,,,,,,,
56,,2003,,,,,,,,,,,,,,,,
56,,2004,,,,,,,,,,,,,,,,
56,,2005,,,,,,,,,,,,,,,,
57,,1995,,,,,,,,,,,,,,,,
57,,1996,,,,,,,,,,,,,,,,
57,,1997,,,,,,,,,,,,,,,,
57,,1998,,,,,,,,,,,,,,,,
57,,1999,,,,,,,,,,,,,,,,
57,,2000,,,,,,,,,,,,,,,,
57,,2001,,,,,,,,,,,,,,,,
57,,2002,,,,,,,,,,,,,,,,
57,,2003,,,,,,,,,,,,,,,,
57,,2004,,,,,,,,,,,,,,,,
57,,2005,,,,,,,,,,,,,,,,
58,,1995,,,,,,,,,,,,,,,,
58,,1996,,,,,,,,,,,,,,,,
58,,1997,,,,,,,,,,,,,,,,
58,,1998,,,,,,,,,,,,,,,,
58,,1999,,,,,,,,,,,,,,,,
58,,2000,,,,,,,,,,,,,,,,
58,,2001,,,,,,,,,,,,,,,,
58,,2002,,,,,,,,,,,,,,,,
58,,2003,,,,,,,,,,,,,,,,
58,,2004,,,,,,,,,,,,,,,,
58,,2005,,,,,,,,,,,,,,,,
60,,1995,,,,,,,,,,,,,,,,
60,,1996,,,,,,,,,,,,,,,,
60,,1997,,,,,,,,,,,,,,,,
60,,1998,,,,,,,,,,,,,,,,
60,,1999,,,,,,,,,,,,,,,,
60,,2000,,,,,,,,,,,,,,,,
60,,2001,,,,,,,,,,,,,,,,
60,,2002,,,,,,,,,,,,,,,,
60,,2003,,,,,,,,,,,,,,,,
60,,2004,,,,,,,,,,,,,,,,
60,,2005,,,,,,,,,,,,,,,,
70,Mexico,1995,14,28,17,0,9949.2758563396,91145000,0,3. factional,2. multiple identity,0,10,2,3,4,0,4
70,Mexico,1996,35,33,20,0,10299.5390990689,92570752.00000001,0,3. factional,2. multiple identity,0,6,0,3,4,0,4
70,Mexico,1997,38,55,24,0,10838.675160474,93926295.99999999,0,4. transitional,2. multiple identity,1,3,0,3,6,0,6
70,Mexico,1998,17,12,8,1,11212.3350080527,95251064,0,4. transitional,2. multiple identity,0,8,2,3,6,0,6
70,Mexico,1999,21,23,13,1,11485.8267697404,96584488,0,3. factional,2. multiple identity,0,4,3,3,6,0,6
70,Mexico,2000,28,27,12,1,12071.4532523682,97966000,0,4. transitional,2. multiple identity,0,8,4,3,8,0,8
70,Mexico,2001,16,15,9,1,11927.3336219386,98994087.38359584,0,4. transitional,2. multiple identity,0,3,0,3,8,0,8
70,Mexico,2002,11,10,2,1,11904.6860501983,100002340.2680825,0,4. transitional,2. multiple identity,0,1,1,3,8,0,8
70,Mexico,2003,4,5,4,1,11943.9325659554,101020862.1888918,0,4. transitional,2. multiple identity,1,2,1,3,8,0,8
70,Mexico,2004,15,20,8,1,12297.866794858,102049757.7359621,0,4. transitional,2. multiple identity,0,3,0,3,8,0,8
70,Mexico,2005,8,5,3,1,12563.4632964496,103089132.564478,,4. transitional,2. multiple identity,0,2,0,3,8,0,8
80,,1995,,,,,,,,,,,,,,,,
80,,1996,,,,,,,,,,,,,,,,
80,,1997,,,,,,,,,,,,,,,,
80,,1998,,,,,,,,,,,,,,,,
80,,1999,,,,,,,,,,,,,,,,
80,,2000,,,,,,,,,,,,,,,,
80,,2001,,,,,,,,,,,,,,,,
80,,2002,,,,,,,,,,,,,,,,
80,,2003,,,,,,,,,,,,,,,,
80,,2004,,,,,,,,,,,,,,,,
80,,2005,,,,,,,,,,,,,,,,
90,Guatemala,1995,2,3,1,0,3663.3457897544,10006653,0,3. factional,2. multiple identity,1,0,0,2,4,1,3
90,Guatemala,1996,3,9,3,0,3686.4340748531,10238102,0,4. transitional,2. multiple identity,1,3,2,2,8,0,8
90,Guatemala,1997,1,3,2,0,3760.7228402467,10473834,0,4. transitional,2. multiple identity,0,5,3,2,8,0,8
90,Guatemala,1998,0,1,1,0,3859.2719109003,10716036,0,4. transitional,2. multiple identity,0,0,0,2,8,0,8
90,Guatemala,1999,2,2,1,0,3915.803118931,10967633,0,4. transitional,2. multiple identity,1,0,0,2,8,0,8
90,Guatemala,2000,0,0,0,0,3962.0842693286,11230704,0,4. transitional,2. multiple identity,0,1,1,2,8,0,8
90,Guatemala,2001,1,1,0,0,3957.4428920738,11506144,0,4. transitional,2. multiple identity,0,14,3,2,8,0,8
90,Guatemala,2002,2,3,2,0,4010.3650071075,11793335,0,4. transitional,2. multiple identity,0,8,4,2,8,0,8
90,Guatemala,2003,1,0,0,0,4010.6470035076,12090955,0,4. transitional,2. multiple identity,1,10,4,2,8,0,8
90,Guatemala,2004,0,3,0,0,4034.9535207372,12396934,0,4. transitional,2. multiple identity,0,4,2,2,8,0,8
90,Guatemala,2005,1,0,0,0,4063.9563286978,12709738,,4. transitional,2. multiple identity,0,8,4,2,8,0,8
91,Honduras,1995,1,5,3,0,2767.3866646844,5587997,0,4. transitional,2. multiple identity,0,3,1,2,6,0,6
91,Honduras,1996,2,3,3,0,2801.0381474521,5719352,0,4. transitional,2. multiple identity,0,3,0,2,6,0,6
91,Honduras,1997,2,0,0,0,2876.1816280198,5848074,0,4. transitional,2. multiple identity,0,8,1,2,6,0,6
91,Honduras,1998,0,1,0,0,2896.6883110002,5975159,0,4. transitional,2. multiple identity,0,4,1,2,6,0,6
91,Honduras,1999,1,1,0,0,2782.8455146104,6102074,0,4. transitional,2. multiple identity,0,5,0,2,7,0,7
91,,2000,,,,,,,,,,,2,0,2,7,0,7
91,Honduras,2001,1,1,1,0,2900.7373751964,6359157,0,4. transitional,2. multiple identity,0,1,0,2,7,0,7
91,Honduras,2002,0,1,0,0,2949.1646203398,6489560,0,4. transitional,2. multiple identity,0,4,1,2,7,0,7
91,Honduras,2003,1,2,1,0,3021.7554327041,6621657,0,4. transitional,2. multiple identity,0,1,1,2,7,0,7
91,Honduras,2004,1,2,1,0,3146.2862545008,6755919,0,4. transitional,2. multiple identity,0,6,0,2,7,0,7
91,Honduras,2005,2,1,2,0,3270.4546597173,6892691,,4. transitional,2. multiple identity,0,2,0,2,7,0,7
92,El Salvador,1995,0,0,1,0,4627.9998434946,5728340,0,4. transitional,2. multiple identity,0,12,7,2,7,0,7
92,El Salvador,1996,1,3,1,0,4658.6593304818,5787735,0,4. transitional,2. multiple identity,0,4,1,2,7,0,7
92,El Salvador,1997,1,1,0,0,4815.089330659,5837469,0,4. transitional,2. multiple identity,1,1,0,2,7,0,7
92,El Salvador,1998,0,1,0,0,4960.4697906041,5878844,0,4. transitional,2. multiple identity,0,4,0,2,7,0,7
92,El Salvador,1999,3,2,1,0,5100.9080755067,5914159,0,4. transitional,2. multiple identity,1,2,0,2,7,0,7
92,,2000,,,,,,,,,,,4,1,2,7,0,7
92,El Salvador,2001,0,1,0,0,5247.9826471769,5972541,0,4. transitional,2. multiple identity,0,2,1,2,7,0,7
92,,2002,,,,,,,,,,,0,0,2,7,0,7
92,,2003,,,,,,,,,,,3,1,2,7,0,7
92,,2004,,,,,,,,,,,5,1,2,7,0,7
92,,2005,,,,,,,,,,,0,0,2,7,0,7
93,Nicaragua,1995,0,1,0,0,1814.3811604929,4659448,0,3. factional,2. multiple identity,0,4,3,2,8,0,8
93,Nicaragua,1996,0,1,0,0,1890.0707072519,4756622,0,3. factional,2. multiple identity,0,2,1,2,8,0,8
93,,1997,,,,,,,,,,,4,3,2,8,0,8
93,,1998,,,,,,,,,,,3,1,2,8,0,8
93,Nicaragua,1999,1,1,1,0,2066.4786280798,5021072,0,3. factional,2. multiple identity,0,4,3,2,8,0,8
93,Nicaragua,2000,0,2,0,0,2117.5714327956,5100914,0,3. factional,2. multiple identity,0,4,2,2,8,0,8
93,Nicaragua,2001,0,1,0,0,2148.3483731129,5176700,0,3. factional,2. multiple identity,0,1,0,2,8,0,8
93,Nicaragua,2002,0,1,0,0,2134.8764335628,5248641,0,3. factional,2. multiple identity,0,2,0,2,8,0,8
93,,2003,,,,,,,,,,,2,1,2,8,0,8
93,,2004,,,,,,,,,,,2,2,2,8,0,8
93,,2005,,,,,,,,,,,6,2,2,8,0,8
94,Costa Rica,1995,0,3,0,0,7207.1679214263,3478643,0,5. competitive,5. regulated,0,7,1,2,10,0,10
94,Costa Rica,1996,1,2,0,0,7091.0762289922,3566940,0,5. competitive,5. regulated,0,2,2,2,10,0,10
94,Costa Rica,1997,1,0,0,0,7300.1763585963,3658043,0,5. competitive,5. regulated,0,0,0,2,10,0,10
94,,1998,,,,,,,,,,,0,0,2,10,0,10
94,,1999,,,,,,,,,,,1,0,2,10,0,10
94,,2000,,,,,,,,,,,8,2,2,10,0,10
94,,2001,,,,,,,,,,,0,0,2,10,0,10
94,,2002,,,,,,,,,,,2,0,2,10,0,10
94,,2003,,,,,,,,,,,2,1,2,10,0,10
94,,2004,,,,,,,,,,,3,1,2,10,0,10
94,,2005,,,,,,,,,,,2,0,2,10,0,10
95,,1995,,,,,,,,,,,2,1,2,9,0,9
95,Panama,1996,0,0,0,0,7226.1089096421,2727291,0,5. competitive,5. regulated,0,2,1,2,9,0,9
95,Panama,1997,0,0,0,0,7540.0946328506,2782593,0,5. competitive,5. regulated,0,0,0,2,9,0,9
95,,1998,,,,,,,,,,,4,2,2,9,0,9
95,,1999,,,,,,,,,,,0,0,2,9,0,9
95,,2000,,,,,,,,,,,2,0,2,9,0,9
95,,2001,,,,,,,,,,,1,1,2,9,0,9
95,,2002,,,,,,,,,,,0,0,2,9,0,9
95,Panama,2003,2,1,3,0,8256.4031866812,3119453,0,5. competitive,5. regulated,0,4,2,2,9,0,9
95,,2004,,,,,,,,,,,1,0,2,9,0,9
95,Panama,2005,0,1,2,0,9185.559725855201,3231624,,5. competitive,5. regulated,0,3,2,2,9,0,9
100,Colombia,1995,5,10,2,0,6705.9478088697,36459011,0,3. factional,2. multiple identity,0,2,0,1,7,0,7
100,Colombia,1996,7,15,0,0,6722.0883658297,37119213,0,3. factional,2. multiple identity,0,4,0,1,7,0,7
100,Colombia,1997,13,16,0,0,6830.638602856,37782390,0,3. factional,2. multiple identity,0,12,2,1,7,0,7
100,Colombia,1998,6,9,0,0,6750.8057889396,38447016,1,3. factional,2. multiple identity,1,5,0,1,7,0,7
100,Colombia,1999,5,5,0,0,6357.206304165,39111030,1,3. factional,2. multiple identity,0,7,0,1,7,0,7
100,Colombia,2000,5,6,0,0,6434.2589761527,39772905,1,3. factional,2. multiple identity,0,6,0,1,7,0,7
100,Colombia,2001,5,14,0,0,6467.4835573432,40431645,1,3. factional,2. multiple identity,0,6,0,1,7,0,7
100,Colombia,2002,13,15,2,0,6520.7563320899,41087424,1,3. factional,2. multiple identity,1,5,0,1,7,0,7
100,Colombia,2003,12,23,5,0,6714.6526642482,41741289,0,3. factional,2. multiple identity,0,2,0,1,7,0,7
100,Colombia,2004,5,3,0,0,6919.4575927238,42394904,1,3. factional,2. multiple identity,0,5,0,1,7,0,7
100,Colombia,2005,1,2,0,1,7204.1260964165,43049245,,3. factional,2. multiple identity,0,6,1,1,7,0,7
101,Venezuela,1995,22,20,12,0,10161.7054573851,22043000,0,4. transitional,2. multiple identity,0,6,1,1,8,0,8
101,Venezuela,1996,20,24,19,0,9934.731517378201,22502000,0,4. transitional,2. multiple identity,0,13,5,1,8,0,8
101,Venezuela,1997,9,10,5,0,10357.3165495391,22959000,0,4. transitional,2. multiple identity,0,10,0,1,8,0,8
101,Venezuela,1998,6,4,3,0,10186.3441294671,23413000,0,4. transitional,2. multiple identity,1,6,1,1,8,0,8
101,Venezuela,1999,8,7,2,0,9395.975942221699,23867000,0,4. transitional,2. multiple identity,0,10,1,1,7,0,7
101,Venezuela,2000,5,1,5,0,9564.4715830568,24311000,0,4. transitional,2. multiple identity,0,9,0,1,7,0,7
101,Venezuela,2001,2,3,0,0,9707.8219212645,24765000,0,3. factional,2. multiple identity,0,18,1,1,6,0,6
101,Venezuela,2002,2,5,1,0,8688.5002088402,25220000,0,3. factional,2. multiple identity,0,10,0,1,6,0,6
101,Venezuela,2003,3,4,1,0,7872.9552661988,25674000,0,3. factional,2. multiple identity,0,2,0,1,6,0,6
101,Venezuela,2004,9,7,4,0,9151.185285814099,26127000,0,3. factional,2. multiple identity,0,16,1,1,6,0,6
101,,2005,,,,,,,,,,,14,0,1,6,0,6
110,,1995,,,,,,,,,,,0,0,1,6,0,6
110,Guyana,1996,1,2,0,0,2269.6306326638,759254,0,3. factional,2. multiple identity,0,0,0,1,6,0,6
110,Guyana,1997,0,1,0,0,2413.1524019922,758564,0,3. factional,2. multiple identity,0,3,2,1,6,0,6
110,Guyana,1998,0,2,0,0,2375.8088622777,757323,0,3. factional,2. multiple identity,0,8,3,1,6,0,6
110,,1999,,,,,,,,,,,1,0,1,6,0,6
110,Guyana,2000,1,2,0,0,2416.0822148998,756259,0,3. factional,2. multiple identity,0,0,0,1,6,0,6
110,Guyana,2001,2,5,0,0,2467.4554033309,757175,0,3. factional,2. multiple identity,0,1,1,1,6,0,6
110,Guyana,2002,1,1,0,0,2487.9372110559,758834,0,3. factional,2. multiple identity,0,1,1,1,6,0,6
110,Guyana,2003,1,1,0,0,2456.4011513961,760850,0,3. factional,2. multiple identity,0,1,0,1,6,0,6
110,Guyana,2004,1,1,0,0,2531.3113367252,762654,0,3. factional,2. multiple identity,0,1,0,1,6,0,6
110,,2005,,,,,,,,,,,0,0,1,6,0,6
115,,1995,,,,,,,,,,,1,0,1,6,1,5
115,,1996,,,,,,,,,,,0,0,1,6,1,5
115,,1997,,,,,,,,,,,0,0,1,6,1,5
115,,1998,,,,,,,,,,,9,0,1,6,1,5
115,,1999,,,,,,,,,,,13,5,1,6,1,5
115,,2000,,,,,,,,,,,0,0,1,6,1,5
115,,2001,,,,,,,,,,,0,0,1,6,1,5
115,,2002,,,,,,,,,,,4,0,1,6,1,5
115,Suriname,2003,0,1,0,0,5543.0547798711,487301,0,,,0,1,0,1,6,1,5
115,,2004,,,,,,,,,,,1,0,1,6,1,5
115,,2005,,,,,,,,,,,1,0,1,6,1,5
116,,2001,0,0,0,,,,,,,0,,,,,,
116,,2002,0,0,0,,,,,,,0,,,,,,
116,,2004,0,1,0,,,,,,,0,,,,,,
130,Ecuador,1995,6,7,4,0,5652.4971699841,11406764,0,4. transitional,2. multiple identity,0,6,0,1,9,0,9
130,Ecuador,1996,3,2,2,0,5688.7709561883,11606142,0,4. transitional,2. multiple identity,1,2,0,1,9,0,9
130,Ecuador,1997,4,4,1,0,5824.6619668981,11794811,0,4. transitional,2. multiple identity,0,5,1,1,8,0,8
130,Ecuador,1998,2,2,0,0,5858.7799929062,11973871,0,4. transitional,2. multiple identity,1,6,2,1,9,0,9
130,Ecuador,1999,8,5,1,0,5412.274232035,12145184,0,4. transitional,2. multiple identity,0,11,1,1,9,0,9
130,Ecuador,2000,8,10,5,0,5489.339508624,12310314,0,3. factional,2. multiple identity,0,18,2,1,6,0,6
130,Ecuador,2001,6,10,0,0,5708.3180760213,12469838,0,3. factional,2. multiple identity,0,11,1,1,6,0,6
130,Ecuador,2002,8,5,1,0,5878.0531982938,12623953,0,3. factional,2. multiple identity,1,10,1,1,6,0,6
130,Ecuador,2003,4,3,1,0,6016.9641510065,12773494,0,3. factional,2. multiple identity,0,11,1,1,6,0,6
130,Ecuador,2004,1,3,1,0,6424.9954914664,12919359,0,3. factional,2. multiple identity,0,8,1,1,6,0,6
130,Ecuador,2005,2,1,1,0,6736.0602060762,13062507,,3. factional,2. multiple identity,0,11,2,1,6,0,6
135,Peru,1995,6,9,5,0,5295.1403909352,23943275,0,3. factional,3. sectarian,1,2,0,1,3,2,1
135,Peru,1996,5,4,2,0,5334.0411018037,24367206,0,3. factional,3. sectarian,0,4,0,1,3,2,1
135,Peru,1997,12,6,4,1,5603.5291487851,24787466,0,3. factional,3. sectarian,0,7,1,1,3,2,1
135,Peru,1998,7,12,5,1,5475.0918293827,25202027,0,3. factional,3. sectarian,0,9,0,1,3,2,1
135,Peru,1999,13,14,7,1,5437.5012640751,25608226,0,3. factional,3. sectarian,0,8,2,1,3,2,1
135,Peru,2000,11,18,5,1,5512.7062870353,26004162,0,,,1,8,2,1,-88,-88,5
135,Peru,2001,5,8,2,1,5443.8771974646,26389531,0,4. transitional,2. multiple identity,1,4,0,1,9,0,9
135,Peru,2002,1,1,0,1,5636.9765675165,26764956,0,4. transitional,2. multiple identity,0,10,2,1,9,0,9
135,Peru,2003,2,0,0,1,5785.2157082405,27130720,0,4. transitional,2. multiple identity,0,9,1,1,9,0,9
135,Peru,2004,1,1,0,1,5994.3163485623,27487438,0,4. transitional,2. multiple identity,0,10,2,1,9,0,9
135,Peru,2005,2,2,0,1,6323.3613376029,27835927,,4. transitional,2. multiple identity,0,3,0,1,9,0,9
140,Brazil,1995,12,38,5,1,7723.6645278881,161691994,0,4. transitional,2. multiple identity,0,6,0,1,8,0,8
140,Brazil,1996,15,20,7,1,7771.270977484,164156558,0,4. transitional,2. multiple identity,0,4,0,1,8,0,8
140,Brazil,1997,15,27,10,1,7913.3530112112,166649884,0,4. transitional,2. multiple identity,0,8,0,1,8,0,8
